Time Frequency Delay Bandwidth Retrans Pings SelfSNR SelfNoise SelfTXpower OtherSNR OtherNoise OtherTXpower MemFree Cached Active SUnreclaim
1332344158 5.2 0 3.9930 78 5 3900 -9600 16 3520 -9500 16 109952 5988 6100 2908
1332344285 5.26 60 3.9863 60 5 4240 -9300 16 3340 -9600 16 110036 5988 6108 2824
1332344418 5.3 60 3.4245 60 5 4220 -9300 16 3240 -9600 16 109972 5988 6128 2884
1332344545 5.5 61 3.9524 60 5 3480 -8900 16 3520 -9200 16 109912 5988 6128 2944
1332344673 5.6 62 3.9679 66 5 2160 -9000 16 2020 -9200 16 109964 5988 6128 2896
1332344799 5.68 60 4.0179 56 5 3140 -8700 16 3340 -9000 16 109988 5988 6128 2868
1332344866 5.745 0 3.9695 64 5 3440 -8600 16 4760 -8900 16 110008 5988 6128 2856
1332344932 5.785 0 3.9642 58 5 3320 -8600 16 4580 -8900 16 110004 5988 6128 2860
1332344999 5.825 0 3.8806 56 5 3020 -8600 16 4360 -8800 16 110020 5988 6128 2844
1332345073 5.2 0 4.0257 55 5 3560 -9600 16 4640 -9600 16 109780 5988 6212 2868
1332345200 5.26 60 3.9749 56 5 3260 -9300 16 3280 -9400 16 109964 5988 6132 2884
1332345327 5.3 60 3.9827 75 5 3380 -9300 16 3460 -9400 16 110148 5988 6132 2700
1332345454 5.5 60 3.9813 60 5 3540 -9000 16 3560 -9000 16 110028 5988 6132 2812
1332345580 5.6 60 3.9855 56 5 2560 -9000 16 2720 -9000 16 109944 5988 6132 2904
1332345895 5.745 0 3.8880 73 5 3540 -8600 16 4880 -8600 16 110040 5988 6132 2808
1332345963 5.785 0 3.8824 56 5 3580 -8600 16 5020 -8700 16 109960 5988 6132 2892
1332346032 5.825 0 3.5439 108 5 3240 -8600 16 4880 -8700 16 110100 5988 6132 2740
1332346099 5.2 0 4.0044 54 5 3140 -9600 16 4780 -9500 16 110092 5988 6132 2760
1332346232 5.26 60 3.3147 62 5 3140 -9300 16 3200 -9400 16 110124 5988 6132 2724
1332346359 5.3 60 3.9817 60 5 3400 -9300 16 1080 -9400 16 109936 5988 6132 2912
1332346485 5.5 60 3.9422 80 5 3480 -8900 16 420 -9000 16 109872 5988 6132 2968
1332346612 5.6 60 4.0349 56 5 2920 -9000 16 2820 -8900 16 109920 5988 6132 2932
1332346710 5.745 0 3.9382 58 5 3600 -8600 16 4740 -8600 16 109844 5988 6132 3000
1332346777 5.785 0 3.8669 53 5 3540 -8600 16 4680 -8700 16 109888 5988 6136 2956
1332346849 5.825 0 3.6357 60 5 1600 -8600 16 4540 -8600 16 109948 5988 6136 2896
1332346916 5.2 0 4.0376 56 5 2640 -9600 16 4080 -9600 16 109916 5988 6136 2928
1332347043 5.26 60 4.0103 63 5 3160 -9300 16 3300 -9500 16 109928 5988 6136 2920
1332347170 5.3 60 3.9570 71 5 3280 -9300 16 3340 -9400 16 109940 5988 6136 2912
1332347298 5.5 60 3.9698 60 5 3340 -9000 16 3340 -9000 16 110000 5988 6136 2844
1332347430 5.6 60 3.6247 58 5 3060 -9000 16 2980 -9000 16 110012 5988 6136 2832
1332347569 5.68 61 3.9645 58 5 2280 -8700 16 2780 -8800 16 110032 5988 6136 2816
1332347636 5.745 0 3.9540 64 5 3360 -8600 16 4720 -8600 16 109968 5988 6136 2880
1332347703 5.785 0 3.9866 71 5 3520 -8600 16 5080 -8700 16 109920 5988 6136 2928
1332347770 5.825 0 3.9908 79 5 640 -8600 16 5020 -8600 16 109960 5988 6136 2908
1332347838 5.2 0 3.9735 60 5 2860 -9600 16 4580 -9600 16 109956 5988 6136 2892
1332347964 5.26 60 3.9887 60 5 3080 -9300 16 3160 -9400 16 110012 5988 6136 2832
1332348097 5.3 66 3.9905 63 5 3240 -9300 16 3300 -9400 16 109924 5988 6136 2920
1332348224 5.5 60 3.9605 58 5 3360 -9000 16 3440 -9000 16 109980 5988 6136 2868
1332348352 5.6 60 3.9916 76 5 3060 -9000 16 3000 -9000 16 110044 5988 6136 2796
1332348479 5.68 60 3.9636 58 5 2840 -8700 16 3020 -8800 16 110028 5988 6136 2816
1332348545 5.745 0 3.9438 60 5 3040 -8500 16 4480 -8600 16 109992 5988 6136 2856
1332348618 5.785 0 3.5800 56 5 3380 -8600 16 4980 -8700 16 109960 5988 6136 2888
1332348685 5.825 0 4.0132 56 5 3540 -8600 16 5080 -8600 16 109936 5988 6136 2912
1332348751 5.2 0 3.9930 60 5 3260 -9600 16 4860 -9600 16 109944 5988 6136 2908
1332348878 5.26 61 3.9855 62 5 3880 -9300 16 2860 -9400 16 109992 5988 6136 2856
1332349004 5.3 60 4.0331 72 5 4080 -9300 16 3260 -9400 16 109908 5988 6136 2936
1332349131 5.5 60 3.9684 62 5 3920 -8900 16 3000 -9000 16 109976 5988 6136 2876
1332349265 5.6 60 3.6438 62 5 3100 -9000 16 2980 -8900 16 109688 5988 6248 2856
1332349394 5.68 62 3.9768 60 5 3080 -8800 16 3200 -8800 16 109996 5988 6136 2848
1332349460 5.745 0 3.9521 65 5 2880 -8600 16 4320 -8600 16 109964 5988 6136 2876
1332349527 5.785 0 3.9502 76 5 3260 -8600 16 4880 -8600 16 109884 5992 6136 2960
1332349594 5.825 0 3.9826 75 5 580 -8600 16 5040 -8600 16 109860 5992 6136 2984
1332349660 5.2 0 4.0081 62 5 3580 -9600 16 5080 -9600 16 109952 5992 6136 2892
1332349788 5.26 62 3.9850 62 5 3440 -9300 16 2540 -9400 16 109932 5992 6136 2912
1332349920 5.3 66 4.0049 72 5 2860 -9300 16 2920 -9400 16 109896 5992 6136 2940
1332350047 5.5 60 3.9776 60 5 2540 -8940 16 2560 -9000 16 109932 5992 6136 2916
1332350175 5.6 61 4.0250 68 5 3020 -9000 16 2880 -8900 16 109964 5992 6136 2872
1332350302 5.68 61 3.9836 58 5 3080 -8700 16 3220 -8800 16 109956 5992 6136 2880
1332350369 5.745 0 3.9343 60 5 2320 -8500 16 4060 -8600 16 109916 5992 6136 2928
1332350442 5.785 0 3.5952 79 5 3060 -8600 16 4760 -8600 16 109888 5992 6136 2948
1332350508 5.825 0 4.0099 73 5 3480 -8600 16 5060 -8600 16 109892 5992 6136 2952
1332350575 5.2 0 4.0005 66 5 3520 -9600 16 5040 -9600 16 109936 5992 6136 2912
1332350702 5.26 62 3.9850 56 5 2440 -9300 16 2560 -9400 16 109904 5992 6136 2932
1332350860 5.5 60 3.9793 70 5 2760 -8900 16 2840 -9000 16 109872 5992 6136 2968
1332350987 5.6 60 3.9989 64 5 3000 -9000 16 2920 -8900 16 109932 5992 6136 2908
1332351120 5.68 66 3.9642 62 5 3060 -8700 16 3280 -8800 16 109948 5992 6136 2880
1332351186 5.745 0 3.9585 64 5 2380 -8500 16 4020 -8600 16 110012 5992 6136 2832
1332351253 5.785 0 3.0778 30 5 3340 -8600 16 4480 -8600 16 110104 5992 6136 2720
1332351320 5.825 0 3.8676 66 5 3440 -8500 16 4580 -8600 16 110024 5992 6136 2808
1332351386 5.2 0 4.0365 50 5 3440 -9600 16 4540 -9600 16 109872 5992 6136 2956
1332351513 5.26 61 3.9724 64 5 3840 -9400 16 2780 -9400 16 110092 5992 6136 2740
1332351679 5.5 66 4.0111 64 5 3980 -9000 16 3100 -9000 16 109872 5992 6136 2960
1332351806 5.6 61 3.9830 68 5 3160 -9100 16 3040 -8900 16 109996 5992 6136 2816
1332351934 5.68 61 3.9528 75 5 2980 -8800 16 3020 -8700 16 109880 5992 6136 2952
1332352001 5.745 0 3.9852 60 5 2880 -8600 16 4420 -8600 16 109868 5992 6136 2968
1332352067 5.785 0 3.9502 60 5 3220 -8700 16 4880 -8600 16 109868 5992 6136 2960
1332352133 5.825 0 3.9811 58 5 3520 -8700 16 5060 -8600 16 109928 5992 6136 2900
1332352200 5.2 0 3.9910 59 5 3540 -9600 16 5020 -9600 16 109892 5992 6136 2936
1332352333 5.26 60 4.0116 58 5 2340 -9300 16 2380 -9400 16 110072 5992 6136 2760
1332352461 5.3 61 3.9713 84 5 3100 -9300 16 3180 -9400 16 109800 5992 6136 3028
1332352588 5.5 61 4.0059 73 5 2840 -8900 16 2920 -9000 16 109852 5992 6136 2976
1332352716 5.6 61 3.9797 58 5 1120 -9000 16 3040 -8900 16 109896 5992 6136 2928
1332352850 5.68 61 3.6074 60 5 2860 -8700 16 3120 -8800 16 109900 5992 6136 2920
1332352918 5.745 0 3.9684 64 5 2320 -8500 16 4300 -8600 16 109916 5992 6136 2908
1332352985 5.785 0 3.9162 58 5 3200 -8600 16 4520 -8700 16 109912 5992 6136 2916
1332353051 5.825 0 3.9813 58 5 620 -8600 16 4640 -8600 16 109972 5992 6136 2860
1332353118 5.2 0 3.9910 54 5 3480 -9600 16 4620 -9600 16 109924 5992 6136 2904
1332353245 5.26 60 3.9765 74 5 3860 -9300 16 2500 -9400 16 109880 5992 6136 2948
1332353371 5.3 60 3.9884 77 5 4120 -9300 16 3020 -9400 16 109832 5992 6136 2996
1332353504 5.5 67 4.0129 62 5 2720 -8900 16 2820 -9000 16 109884 5992 6136 2944
1332353631 5.6 61 3.9983 58 5 3140 -9000 16 3020 -8900 16 109908 5992 6136 2924
1332353758 5.68 60 3.9991 72 5 3060 -8700 16 3220 -8800 16 109944 5992 6208 2884
1332353826 5.745 0 3.9251 62 5 2960 -8600 16 4320 -8600 16 109884 5992 6136 2944
1332353892 5.785 0 3.9631 62 5 2800 -8600 16 4940 -8600 16 109880 5992 6136 2952
1332353959 5.825 0 3.9777 60 5 3540 -8600 16 5080 -8600 16 109892 5992 6136 2936
1332354031 5.2 0 3.6084 62 5 3220 -9500 16 4960 -9600 16 109876 5992 6136 2948
1332354158 5.26 60 3.9611 64 5 2660 -9400 16 2700 -9400 16 109880 5992 6140 2940
1332354284 5.3 60 3.9782 72 5 3240 -9400 16 3280 -9400 16 109816 5992 6140 3008
1332354412 5.5 61 3.9783 79 5 2980 -9040 16 3000 -9000 16 109792 5992 6140 3028
1332354539 5.6 60 3.9790 60 5 3120 -9100 16 3000 -8900 16 109896 5992 6140 2928
1332354636 5.745 0 3.5986 55 5 3060 -8700 16 4480 -8600 16 109664 5992 6256 2976
1332354704 5.785 0 3.9668 54 5 3400 -8700 16 4600 -8700 16 109636 5996 6256 2996
1332354771 5.825 0 3.9879 60 5 3580 -8700 16 4700 -8600 16 109644 5996 6256 2992
1332354837 5.2 0 3.9935 66 5 3420 -9600 16 4560 -9600 16 109676 5996 6256 2956
1332354965 5.26 61 4.0231 76 5 3820 -9300 16 2720 -9400 16 109372 5996 6376 2964
1332355093 5.3 61 3.9860 82 5 4020 -9300 16 3100 -9400 16 109604 5996 6256 3020
1332355232 5.5 60 3.6059 58 5 4020 -8900 16 3140 -9000 16 109884 5996 6144 2936
1332355358 5.6 60 4.0071 62 5 3200 -9000 16 3060 -8900 16 109776 5996 6144 3040
1332355456 5.745 0 3.9565 60 5 3020 -8600 16 4720 -8700 16 109792 5996 6144 3028
1332355523 5.785 1 3.9282 79 5 3500 -8600 16 4700 -8700 16 109792 5996 6144 3028
1332355589 5.825 0 3.9759 66 5 3460 -8600 16 4640 -8600 16 109748 5996 6144 3072
1332355656 5.2 0 3.9891 50 5 3340 -9600 16 4580 -9600 16 109820 5996 6144 2984
1332355782 5.26 60 3.9733 62 5 2700 -9300 16 2700 -9400 16 109968 5996 6144 2848
1332355915 5.3 66 4.0040 80 5 3320 -9300 16 3340 -9400 16 110012 5996 6144 2804
1332356042 5.5 60 3.9931 54 5 3120 -8900 16 3260 -9000 16 109800 5996 6144 3020
1332356170 5.6 61 4.0258 72 5 3080 -9000 16 3040 -9000 16 109516 5996 6204 3032
1332356488 5.745 1 3.8268 52 5 3400 -8600 16 4740 -8600 16 109952 5996 6144 2844
1332356555 5.785 0 3.9327 76 5 440 -8600 16 4560 -8600 16 109680 5996 6144 3112
1332356621 5.825 0 3.9654 70 5 3260 -8500 16 4540 -8600 16 109724 5996 6144 3072
1332356688 5.2 0 4.0098 58 5 3020 -9600 16 4340 -9600 16 109788 5996 6144 3000
1332356815 5.26 60 3.9941 71 5 3280 -9400 16 3260 -9400 16 109724 5996 6144 3076
1332356941 5.3 60 3.9748 62 5 3400 -9400 16 3380 -9400 16 109832 5996 6144 2960
1332357075 5.5 67 3.9953 62 5 3520 -9000 16 3600 -9000 16 109652 5996 6264 2932
1332357204 5.6 62 3.9608 64 5 2720 -9100 16 2760 -9000 16 109872 5996 6144 2924
1332357301 5.745 0 3.9451 60 5 2940 -8700 16 4880 -8600 16 109828 5996 6144 2964
1332357369 5.785 0 3.9866 73 5 3540 -8700 16 5080 -8700 16 109488 5996 6328 3092
1332357437 5.825 1 3.9606 60 5 3180 -8700 16 4880 -8600 16 109812 5996 6144 2988
1332357503 5.2 0 3.9744 63 5 3460 -9600 16 5000 -9600 16 109772 5996 6144 3012
1332357636 5.26 61 3.6158 58 5 3400 -9300 16 3360 -9400 16 109804 5996 6144 2992
1332357762 5.3 60 3.9966 79 5 3380 -9300 16 3400 -9400 16 109744 5996 6144 3048
1332357889 5.5 60 3.9559 60 5 540 -8900 16 3520 -9000 16 109872 5996 6144 2920
1332358016 5.6 60 3.9963 74 5 2400 -9000 16 2440 -9000 16 109844 5996 6144 2952
1332358153 5.68 61 3.9714 62 5 2960 -8700 16 3060 -8700 16 109840 5996 6144 2952
1332358220 5.745 0 3.6137 60 5 3460 -8500 16 4900 -8600 16 109648 5996 6260 2960
1332358300 5.785 0 3.9613 76 5 3280 -8600 16 4860 -8700 16 109520 5996 6260 3072
1332358366 5.825 0 3.9641 54 5 2860 -8600 16 4540 -8600 16 109576 5996 6260 3024
1332358433 5.2 0 3.9969 60 5 3500 -9500 16 4960 -9600 16 109600 5996 6260 2988
1332358561 5.26 60 4.0094 58 5 3340 -9400 16 3320 -9400 16 109388 5996 6344 2968
1332358689 5.3 61 3.9843 79 5 3260 -9400 16 3260 -9400 16 109572 5996 6260 3028
1332358828 5.5 60 3.6084 62 5 3400 -9000 16 3480 -9000 16 109852 5996 6144 2940
1332358954 5.6 60 3.9983 64 5 2120 -9100 16 2000 -8900 16 109836 5996 6144 2960
1332359082 5.68 62 3.9676 60 5 3220 -8800 16 3480 -8800 16 109868 5996 6144 2924
1332359149 5.745 0 3.9744 58 5 3380 -8600 16 4720 -8600 16 109788 5996 6144 3004
1332359217 5.785 1 3.9330 63 5 3020 -8700 16 4420 -8700 16 109780 5996 6144 3016
1332359283 5.825 0 3.9670 60 5 1940 -8600 16 3900 -8600 16 109808 5996 6144 2980
1332359350 5.2 0 3.9795 62 5 3760 -9600 16 4800 -9600 16 109804 5996 6144 2996
1332359483 5.26 66 3.9954 50 5 3300 -9400 16 3360 -9400 16 109796 5996 6144 2996
1332359609 5.3 60 3.9849 62 5 3040 -9400 16 3040 -9400 16 109788 5996 6144 3012
1332359736 5.5 60 3.9835 60 5 3300 -9000 16 3400 -9000 16 109792 5996 6144 2996
1332359862 5.6 60 3.9717 74 5 2700 -9100 16 2720 -9000 16 109776 5996 6144 3020
1332359989 5.68 60 3.9891 56 5 3360 -8800 16 3540 -8800 16 109792 5996 6144 2996
1332360056 5.745 0 3.6183 49 5 3220 -8700 16 4640 -8600 16 109584 5996 6260 3024
1332360124 5.785 0 3.5461 75 5 2460 -8700 16 4120 -8700 16 109548 6000 6260 3044
1332360191 5.825 0 3.9648 58 5 2960 -8700 16 4360 -8600 16 109588 6000 6260 3012
1332360257 5.2 0 3.9782 55 5 3940 -9600 16 4800 -9600 16 109608 6000 6260 2976
1332360385 5.26 60 4.0249 56 5 2960 -9300 16 3080 -9400 16 109612 6000 6260 2980
1332360511 5.3 60 3.9794 67 5 1900 -9300 16 2060 -9400 16 109592 6000 6260 2992
1332360651 5.5 60 3.6295 60 5 2800 -8960 16 2800 -9000 16 109824 6000 6144 2956
1332360778 5.6 60 3.9738 66 5 2980 -9000 16 2860 -8900 16 109856 6000 6144 2924
1332360905 5.68 60 3.9838 60 5 3220 -8700 16 3420 -8800 16 109792 6000 6144 2988
1332360973 5.745 0 3.9980 58 5 2500 -8500 16 4200 -8600 16 109484 6000 6268 3032
1332361041 5.785 1 3.9535 79 5 3000 -8600 16 4740 -8700 16 109760 6000 6144 3012
1332361107 5.825 0 3.9528 62 5 3560 -8600 16 5020 -8600 16 109812 6000 6144 2968
1332361174 5.2 0 3.9762 56 5 3700 -9500 16 5160 -9600 16 109780 6000 6144 2992
1332361301 5.26 60 4.0282 57 5 2320 -9400 16 2460 -9400 16 109632 6000 6260 2948
1332361427 5.3 60 3.9918 64 5 2920 -9400 16 3000 -9400 16 109588 6000 6260 3000
1332361555 5.5 60 3.9883 58 5 2820 -9000 16 2960 -9000 16 109440 6000 6380 2940
1332361684 5.6 61 3.9983 68 5 3180 -9100 16 3000 -8900 16 109588 6000 6260 3000
1332361822 5.68 60 3.3183 60 5 2920 -8800 16 3140 -8800 16 109824 6000 6144 2956
1332361889 5.745 0 3.9634 61 5 3060 -8700 16 4620 -8600 16 109784 6000 6144 2996
1332361956 5.785 0 3.9481 56 5 3440 -8700 16 5000 -8700 16 109812 6000 6144 2972
1332362022 5.825 0 3.8775 57 5 3520 -8700 16 4980 -8600 16 109812 6000 6144 2964
1332362089 5.2 0 4.0115 58 5 3420 -9600 16 4920 -9600 16 109780 6000 6144 2996
1332362216 5.26 60 4.0082 60 5 2720 -9300 16 2760 -9400 16 109804 6000 6144 2968
1332362342 5.3 60 3.9714 76 5 3320 -9300 16 3340 -9400 16 109860 6000 6144 2916
1332362476 5.5 66 4.0339 60 5 3280 -8900 16 3420 -9000 16 109584 6000 6228 2980
1332362604 5.6 61 3.9945 70 5 3000 -9000 16 2880 -8900 16 109796 6000 6144 2976
1332362730 5.68 60 3.9984 62 5 2760 -8700 16 2840 -8800 16 109876 6000 6144 2896
1332362797 5.745 0 3.9809 62 5 3540 -8600 16 4700 -8600 16 109804 6000 6144 2968
1332362864 5.785 0 3.7839 112 5 3560 -8600 16 5020 -8600 16 109780 6000 6144 3004
1332362930 5.825 0 3.9445 58 5 3300 -8600 16 4940 -8600 16 109756 6000 6144 3012
1332362996 5.2 0 3.9872 58 5 2960 -9600 16 4640 -9600 16 109812 6000 6144 2964
1332363133 5.26 66 4.0006 59 5 3200 -9300 16 3060 -9400 16 110008 6000 6144 2788
1332363261 5.3 60 3.9759 78 5 3260 -9300 16 3380 -9400 16 109768 6000 6144 3008
1332363388 5.5 60 4.0022 56 5 620 -8900 16 3580 -9000 16 109792 6000 6144 2980
1332363516 5.6 61 3.9822 71 5 2640 -9000 16 2600 -8900 16 109784 6000 6144 2992
1332363649 5.68 60 3.6039 78 5 2960 -8700 16 3060 -8700 16 109828 6000 6144 2952
1332363717 5.745 0 3.9800 72 5 3480 -8500 16 4600 -8600 16 109696 6000 6144 3080
1332363784 5.785 0 3.7285 66 5 3440 -8600 16 4980 -8600 16 109804 6000 6144 2976
1332363850 5.825 0 3.7195 66 5 2300 -8600 16 4380 -8600 16 109812 6000 6144 2964
1332363917 5.2 0 4.0010 76 5 3160 -9500 16 4900 -9600 16 109828 6000 6144 2944
1332364043 5.26 60 3.9765 68 5 3900 -9400 16 3420 -9400 16 109880 6000 6144 2888
1332364170 5.3 60 3.9633 72 5 3340 -9400 16 3360 -9400 16 109592 6000 6144 3172
1332364303 5.5 67 3.9816 56 5 3480 -9000 16 3580 -9000 16 109660 6000 6144 3104
1332364429 5.6 61 3.9977 78 5 2060 -9100 16 1880 -8900 16 109692 6000 6144 3080
1332364557 5.68 60 4.0012 86 5 3200 -8800 16 3400 -8800 16 109664 6000 6144 3096
1332364638 5.745 0 3.9480 62 5 3600 -8700 16 4900 -8600 16 109892 6000 6144 2872
1332364704 5.785 0 3.6747 88 5 3200 -8700 16 4780 -8600 16 109684 6000 6144 3080
1332364771 5.825 0 3.8315 66 5 2280 -8700 16 4320 -8600 16 109724 6000 6144 3032
1332364843 5.2 0 3.6345 62 5 3600 -9600 16 4940 -9600 16 109764 6000 6144 3000
1332364970 5.26 60 3.9739 72 5 3400 -9300 16 3440 -9400 16 109680 6000 6144 3088
1332365096 5.3 60 3.9760 80 5 3260 -9300 16 3300 -9400 16 109700 6000 6144 3064
1332365223 5.5 61 3.9668 60 5 3460 -8900 16 3520 -9000 16 109732 6000 6144 3032
1332365350 5.6 60 3.9733 74 5 2300 -9000 16 2180 -8900 16 109888 6004 6144 2876
1332365665 5.745 0 3.9204 60 5 3440 -8600 16 4880 -8600 16 109680 6004 6144 3076
1332365731 5.785 0 3.7131 80 5 2200 -8600 16 3980 -8700 16 109648 6004 6144 3112
1332365798 5.825 1 3.8281 60 5 2960 -8500 16 4360 -8600 16 109700 6004 6144 3060
1332365865 5.2 0 3.9934 76 5 3700 -9600 16 4780 -9600 16 109692 6004 6144 3072
1332365992 5.26 61 3.9820 64 5 4240 -9400 16 3300 -9400 16 109712 6004 6144 3044
1332366125 5.3 66 3.9887 81 5 4060 -9400 16 2920 -9400 16 109912 6004 6144 2848
1332366252 5.5 61 3.9751 56 5 3920 -9100 16 3100 -9000 16 109796 6004 6144 2964
1332366380 5.6 61 4.0273 58 5 3040 -9100 16 2980 -9000 16 109736 6004 6144 3028
1332366478 5.745 0 3.9356 69 5 2900 -8600 16 4640 -8600 16 109696 6004 6144 3068
1332366544 5.785 0 3.7954 49 5 2500 -8700 16 4040 -8600 16 109752 6004 6144 3008
1332366617 5.825 0 3.5681 64 5 3380 -8700 16 4500 -8600 16 109688 6004 6144 3068
1332366684 5.2 0 4.0132 54 5 3820 -9600 16 4700 -9600 16 109724 6004 6144 3040
1332366810 5.26 60 3.9855 58 5 4020 -9300 16 3140 -9400 16 109736 6004 6144 3032
1332366938 5.3 61 3.9889 62 5 3460 -9300 16 2020 -9400 16 109688 6004 6144 3072
1332367065 5.5 61 3.9650 60 5 2840 -8900 16 2920 -9000 16 109660 6004 6144 3096
1332367193 5.6 61 3.9991 58 5 3160 -9000 16 2960 -8900 16 109892 6004 6144 2872
1332367299 5.745 0 3.8956 35 5 2800 -8600 16 4380 -8600 16 109492 6004 6264 3108
1332367366 5.785 0 3.8857 58 5 3300 -8600 16 4500 -8700 16 109752 6004 6144 3012
1332367432 5.825 0 3.9690 60 5 3520 -8600 16 4600 -8600 16 109712 6004 6144 3056
1332367499 5.2 0 3.9831 62 5 3680 -9500 16 4700 -9600 16 109744 6004 6144 3020
1332367627 5.26 60 3.9901 64 5 2600 -9400 16 2680 -9400 16 109880 6004 6144 2876
1332367755 5.3 60 3.9670 80 5 2820 -9400 16 2820 -9400 16 109700 6004 6144 3060
1332367889 5.5 67 4.0032 58 5 2800 -9000 16 2900 -9000 16 109680 6004 6144 3084
1332368016 5.6 61 4.0094 54 5 3140 -9100 16 3020 -8900 16 109736 6004 6144 3032
1332368143 5.68 60 3.9653 75 5 2620 -8800 16 2800 -8700 16 109708 6004 6144 3048
1332368210 5.745 0 3.9591 52 5 3060 -8600 16 4640 -8600 16 109728 6004 6144 3040
1332368277 5.785 0 3.9181 56 5 3480 -8700 16 4520 -8600 16 109680 6004 6144 3076
1332368343 5.825 0 3.9851 80 5 3500 -8700 16 4600 -8600 16 109660 6004 6144 3100
1332368416 5.2 0 3.6283 61 5 3560 -9600 16 4600 -9600 16 109708 6004 6144 3052
1332368544 5.26 60 3.9818 71 5 2300 -9300 16 2360 -9400 16 109928 6004 6144 2840
1332368671 5.3 60 3.9941 58 5 3060 -9300 16 3100 -9400 16 109724 6004 6144 3032
1332368798 5.5 60 4.0199 56 5 3120 -8900 16 3260 -9000 16 109744 6004 6144 3020
1332368925 5.6 61 3.9815 74 5 3040 -9000 16 3000 -9000 16 109692 6004 6144 3068
1332369059 5.68 60 3.6014 62 5 2540 -8700 16 2720 -8700 16 109768 6004 6144 2996
1332369127 5.745 0 3.9712 60 5 3380 -8500 16 4680 -8600 16 109712 6004 6144 3048
1332369193 5.785 0 3.8297 49 5 2880 -8600 16 5020 -8600 16 109756 6004 6144 3008
1332369260 5.825 0 3.9407 58 5 3340 -8600 16 4920 -8600 16 109724 6004 6144 3036
1332369326 5.2 0 4.0011 78 5 3320 -9600 16 4920 -9600 16 109708 6004 6144 3056
1332369453 5.26 60 4.0153 62 5 2900 -9300 16 2900 -9400 16 109708 6004 6144 3052
1332369580 5.3 60 3.9756 80 5 3360 -9300 16 3400 -9400 16 109756 6004 6144 3004
1332369713 5.5 66 4.0072 54 5 520 -8900 16 3560 -9000 16 109748 6004 6144 3008
1332369840 5.6 61 3.9810 60 5 2780 -9000 16 2740 -9000 16 109736 6004 6144 3028
1332369968 5.68 60 3.9804 62 5 2980 -8700 16 3140 -8800 16 109708 6004 6144 3056
1332370036 5.745 0 3.9291 60 5 3500 -8500 16 4780 -8600 16 109788 6004 6144 3004
1332370102 5.785 0 3.8037 66 5 3400 -8600 16 4580 -8600 16 109640 6004 6144 3124
1332370169 5.825 0 3.6566 54 5 2820 -8600 16 4260 -8700 16 109720 6004 6144 3040
1332370241 5.2 0 3.6345 62 5 2880 -9500 16 4300 -9600 16 109716 6004 6144 3040
1332370368 5.26 61 4.0198 53 5 4120 -9400 16 3240 -9300 16 109680 6004 6144 3084
1332370494 5.3 60 3.9775 72 5 4240 -9400 16 3440 -9300 16 109664 6004 6144 3092
1332370622 5.5 61 3.9828 60 5 3560 -9000 16 3600 -8900 16 109728 6008 6144 3028
1332370750 5.6 61 3.9739 72 5 2540 -9100 16 2540 -8900 16 109736 6008 6144 3028
1332371065 5.745 1 3.9736 62 5 3480 -8600 16 4680 -8500 16 109724 6008 6144 3036
1332371131 5.785 0 3.9464 64 5 3260 -8700 16 4900 -8500 16 109676 6008 6144 3084
1332371198 5.825 0 3.9470 60 5 2300 -8700 16 4440 -8500 16 109652 6008 6144 3108
1332371264 5.2 0 3.9671 64 5 3000 -9500 16 4780 -9600 16 109640 6008 6144 3112
1332371391 5.26 60 3.9609 81 5 4320 -9400 16 3380 -9400 16 109648 6008 6144 3112
1332371524 5.3 66 3.9955 74 5 4320 -9400 16 3420 -9400 16 109684 6008 6144 3080
1332371650 5.5 60 3.9915 58 5 4380 -9000 16 440 -9000 16 109756 6008 6144 3000
1332371778 5.6 60 4.0247 49 5 2180 -9100 16 2140 -9000 16 109408 6008 6400 3044
1332371880 5.745 0 3.9692 60 5 2840 -8700 16 4560 -8600 16 109700 6008 6144 3056
1332371947 5.785 0 3.8801 79 5 2900 -8700 16 4680 -8700 16 109640 6008 6144 3116
1332372013 5.825 0 3.5547 57 5 2380 -8700 16 4520 -8600 16 109496 6008 6260 3076
1332372081 5.2 0 4.0273 52 5 3460 -9600 16 4940 -9600 16 109176 6008 6380 3064
1332372209 5.26 60 3.9832 60 5 3360 -9300 16 3380 -9400 16 109692 6008 6260 2876
1332372336 5.3 60 3.9747 60 5 3320 -9300 16 3400 -9400 16 109472 6008 6260 3092
1332372462 5.5 60 3.9559 64 5 3340 -8900 16 3480 -9000 16 109440 6008 6260 3128
1332372590 5.6 61 3.9723 76 5 2460 -9000 16 2560 -9000 16 109548 6008 6260 3024
1332372753 5.68 62 3.9658 56 5 3280 -8700 16 3440 -8800 16 109724 6008 6144 3028
1332372819 5.745 0 3.9688 62 5 3220 -8500 16 4740 -8600 16 109688 6008 6144 3072
1332372886 5.785 0 3.9429 60 5 2380 -8600 16 4480 -8600 16 109680 6008 6164 3056
1332372953 5.825 0 3.9769 60 5 2440 -8600 16 4540 -8600 16 109724 6008 6164 3020
1332373021 5.2 0 4.0024 58 5 3500 -9600 16 5000 -9600 16 109672 6008 6164 3060
1332373148 5.26 60 3.9502 71 5 4100 -9300 16 3300 -9400 16 109696 6008 6164 3040
1332373281 5.3 66 4.0095 70 5 3280 -9300 16 3300 -9400 16 109720 6008 6164 3012
