Time Frequency Delay XBandwidth Retrans Pings XSelfSNR XSelfNoise SelfTXpower OtherSNR OtherNoise OtherTXpower MemFree Cached Active SUnreclaim
1330144299 5.7 68 3.7799 58 5 1260 -8600 16 1100 -8600 16 107304 7160 6260 3964
1330144365 5.745 0 3.7014 52 5 1080 -8500 16 1000 -8600 16 107296 7160 6260 3972
1330144431 5.785 0 3.5297 71 5 660 -8600 16 580 -8600 16 107248 7160 6260 4020
1330144498 5.825 0 2.5489 185 5 680 -8600 16 740 -8600 16 107264 7160 6260 4008
1330144565 5.2 0 3.7936 52 5 1640 -9600 16 1420 -9600 16 107212 7160 6260 4052
1330144692 5.26 61 3.7963 62 5 1660 -9400 16 1360 -9300 16 107280 7160 6260 3996
1330144825 5.3 61 3.4766 60 5 1620 -9300 16 1400 -9300 16 107324 7160 6260 3944
1330144953 5.5 62 3.8453 64 5 2500 -8900 16 2300 -8900 16 107280 7160 6260 3988
1330145080 5.6 61 3.8175 64 5 1760 -8900 16 1780 -8900 16 107296 7160 6260 3972
1330145206 5.7 60 3.7835 73 5 1500 -8600 16 1360 -8600 16 107192 7160 6260 4084
1330145273 5.745 0 3.7561 42 5 1540 -8600 16 1440 -8600 16 107248 7160 6260 4024
1330145346 5.785 0 3.6893 72 5 1380 -8600 16 1460 -8700 16 107232 7160 6260 4044
1330145412 5.825 0 3.4026 68 5 960 -8600 16 1020 -8600 16 107012 7160 6376 4072
1330145479 5.2 0 3.7040 50 5 1300 -9600 16 1140 -9600 16 106968 7160 6376 4112
1330145606 5.26 61 3.7459 53 5 1500 -9400 16 1220 -9300 16 107076 7160 6376 4004
1330145733 5.3 60 3.7823 69 5 980 -9300 16 860 -9300 16 107088 7160 6376 4000
1330145862 5.5 63 3.8524 62 5 2280 -8900 16 2260 -8900 16 107124 7160 6376 3960
1330145990 5.6 62 3.8361 60 5 1920 -8900 16 1920 -8900 16 107104 7160 6376 3976
1330146130 5.7 74 3.8370 63 5 1720 -8600 16 1520 -8600 16 107280 7160 6260 3996
1330146196 5.745 0 3.7825 65 5 1720 -8500 16 1700 -8600 16 107240 7160 6260 4028
1330146262 5.785 0 3.8045 54 5 1920 -8700 16 1880 -8700 16 107280 7160 6260 3992
1330146329 5.825 0 3.8151 63 5 1840 -8600 16 1840 -8600 16 107200 7160 6260 4068
1330146396 5.2 0 3.3908 53 5 1120 -9600 16 1000 -9600 16 107244 7164 6260 4024
1330146567 5.26 61 -1 -1 5 660 -9300 16 500 -9300 16 107372 7164 6260 3900
1330146711 5.3 67 1.4224 181 4 675 -9300 16 500 -9300 16 107276 7164 6296 3988
1330146839 5.5 61 3.8315 60 5 2120 -8900 16 2120 -8900 16 107296 7164 6300 3968
1330146965 5.6 60 3.8475 69 5 1860 -8900 16 1800 -8900 16 107224 7164 6296 4044
1330147092 5.7 61 3.8283 60 5 1800 -8600 16 1640 -8600 16 107280 7164 6296 3992
1330147158 5.745 1 3.8222 60 5 1900 -8500 16 1840 -8600 16 107280 7164 6300 3988
1330147225 5.785 0 3.4564 58 5 2000 -8700 16 2020 -8700 16 107088 7164 6412 3996
1330147291 5.825 0 3.8115 58 5 1940 -8600 16 2020 -8600 16 107016 7164 6412 4064
1330147357 5.2 0 3.7879 58 5 1960 -9600 16 1800 -9600 16 107020 7164 6412 4060
1330147486 5.26 62 3.7892 68 5 1220 -9400 16 920 -9300 16 107120 7164 6412 3960
1330147663 5.3 110 2.0993 196 5 520 -9300 16 460 -9300 16 107156 7164 6412 3924
1330147790 5.5 61 3.8189 52 5 1600 -8900 16 1480 -8900 16 107112 7164 6412 3960
1330147930 5.6 73 3.8223 50 5 1660 -8900 16 1640 -8900 16 107332 7164 6296 3928
1330148058 5.7 62 3.8207 50 5 1760 -8600 16 1600 -8600 16 107312 7164 6296 3952
1330148125 5.745 0 3.7755 50 5 1920 -8500 16 1920 -8600 16 107312 7164 6296 3956
1330148191 5.785 0 3.7930 65 5 2060 -8600 16 2240 -8700 16 107216 7164 6296 4052
1330148257 5.825 0 3.8008 66 5 2240 -8600 16 2320 -8600 16 107228 7164 6296 4040
1330148324 5.2 0 3.8298 64 5 2300 -9600 16 2200 -9600 16 107240 7164 6296 4024
1330148458 5.26 60 3.4474 60 5 1660 -9400 16 1320 -9300 16 107036 7164 6412 3960
1330148587 5.3 61 3.7772 50 5 1200 -9400 16 1020 -9300 16 107300 7164 6296 3964
1330148714 5.5 60 3.7655 54 5 1280 -9000 16 1020 -8900 16 107296 7164 6296 3972
1330148840 5.6 60 3.8068 65 5 1400 -8900 16 1420 -8900 16 107284 7164 6296 3980
1330148967 5.7 60 3.8350 61 5 1720 -8600 16 1540 -8600 16 107324 7164 6296 3948
1330149039 5.745 0 3.4221 62 5 1860 -8500 16 1820 -8600 16 107296 7164 6296 3968
1330149105 5.785 0 3.7632 52 5 2000 -8600 16 2080 -8700 16 107272 7164 6296 3988
1330149172 5.825 0 3.8221 66 5 2140 -8600 16 2140 -8600 16 107256 7164 6296 4008
1330149238 5.2 0 3.8345 56 5 2520 -9600 16 2460 -9600 16 107280 7164 6296 3988
1330149366 5.26 61 3.8361 71 5 1860 -9400 16 1540 -9300 16 107256 7164 6296 4012
1330149492 5.3 60 3.7535 54 5 1440 -9300 16 1360 -9300 16 107328 7164 6296 3940
1330149627 5.5 62 2.8710 105 5 600 -8900 16 580 -8900 16 107392 7164 6296 3876
1330149753 5.6 60 3.7608 50 5 1220 -8900 16 1260 -8900 16 107316 7164 6296 3944
1330149879 5.7 60 3.7923 64 5 1480 -8600 16 1240 -8500 16 107328 7164 6296 3940
1330149947 5.745 0 3.7810 52 5 1460 -8500 16 1660 -8600 16 107120 7164 6436 3972
1330150015 5.785 0 3.7769 71 5 1980 -8700 16 1880 -8600 16 107216 7164 6296 4044
1330150082 5.825 0 3.8096 69 5 2180 -8600 16 2240 -8600 16 107212 7164 6296 4048
1330150148 5.2 0 3.8211 62 5 2860 -9600 16 2540 -9600 16 107296 7164 6296 3992
1330150281 5.26 66 3.8291 62 5 2120 -9400 16 1780 -9300 16 107292 7164 6296 3976
1330150407 5.3 60 3.8186 58 5 1700 -9400 16 1500 -9300 16 107316 7164 6296 3944
1330150534 5.5 60 3.7095 51 5 960 -9000 16 640 -8900 16 107344 7164 6296 3924
1330150662 5.6 62 3.7803 64 5 840 -8900 16 780 -8900 16 107248 7164 6296 4008
1330150789 5.7 61 3.7388 56 5 1360 -8600 16 1180 -8600 16 107296 7164 6296 3964
1330150863 5.745 0 3.4274 47 5 1600 -8500 16 1580 -8600 16 107280 7164 6296 3988
1330150929 5.785 0 3.7980 62 5 1960 -8700 16 1920 -8700 16 107228 7164 6296 4040
1330151002 5.825 0 3.8074 68 5 2080 -8600 16 2100 -8600 16 107192 7164 6296 4072
1330151069 5.2 0 3.8403 60 5 2840 -9600 16 2660 -9600 16 107268 7164 6296 3996
1330151198 5.26 62 3.8175 66 5 2100 -9400 16 1940 -9300 16 107168 7276 6296 3992
1330151324 5.3 60 3.7944 66 5 1680 -9300 16 1620 -9300 16 107176 7276 6296 3976
1330151459 5.5 60 3.4208 45 5 1380 -8900 16 1180 -8900 16 107036 7276 6392 3960
1330151588 5.6 61 1.9948 112 5 480 -8900 16 480 -8900 16 107248 7276 6296 3896
1330151715 5.7 61 3.7723 53 5 920 -8600 16 720 -8600 16 107204 7276 6296 3956
1330151782 5.745 0 3.6630 66 5 1280 -8600 16 1140 -8600 16 107088 7276 6296 4068
1330151848 5.785 0 3.7671 62 5 1620 -8600 16 1600 -8600 16 107136 7280 6296 4012
1330151919 5.825 0 3.7948 67 5 1920 -8600 16 1820 -8600 16 107132 7280 6296 4016
1330151985 5.2 0 3.8129 60 5 2680 -9600 16 2480 -9600 16 107176 7280 6296 3976
1330152119 5.26 68 3.8243 64 5 2200 -9400 16 1860 -9300 16 107200 7280 6296 3952
1330152246 5.3 60 3.8224 67 5 1800 -9300 16 1680 -9300 16 107240 7280 6296 3916
1330152373 5.5 60 3.7962 74 5 1600 -8900 16 1480 -8900 16 107172 7280 6296 3980
1330152499 5.6 60 3.7857 65 5 680 -8900 16 700 -8900 16 107224 7280 6296 3924
1330152626 5.7 61 3.4018 57 5 920 -8600 16 740 -8600 16 107012 7280 6412 3956
1330152692 5.745 0 3.7072 49 5 1380 -8500 16 1380 -8600 16 106960 7280 6412 4000
1330152759 5.785 0 3.7920 58 5 1800 -8700 16 1640 -8600 16 106944 7280 6412 4016
1330152825 5.825 0 3.8050 63 5 1880 -8600 16 2040 -8600 16 106924 7280 6412 4036
1330152892 5.2 0 3.8397 64 5 2880 -9600 16 2740 -9600 16 106952 7280 6412 4012
1330153018 5.26 60 3.8332 74 5 2560 -9400 16 2140 -9300 16 106980 7280 6412 3980
1330153146 5.3 62 3.8366 60 5 1920 -9400 16 1840 -9300 16 107048 7280 6412 3920
1330153286 5.5 73 3.8238 60 5 1700 -9000 16 1460 -8900 16 107216 7280 6296 3940
1330153413 5.6 60 3.7728 53 5 740 -8900 16 700 -8900 16 107220 7280 6296 3936
1330153558 5.7 62 0.2893 57 4 600 -8650 16 475 -8600 16 107260 7280 6296 3892
1330153624 5.745 0 3.6128 66 5 840 -8600 16 540 -8600 16 107184 7280 6296 3964
1330153691 5.785 0 3.7066 50 5 1360 -8700 16 1260 -8600 16 107148 7280 6296 4000
1330153757 5.825 0 3.7849 64 5 1640 -8600 16 1640 -8600 16 107192 7280 6296 3956
1330153829 5.2 0 3.4882 56 5 2460 -9600 16 2340 -9600 16 107188 7280 6296 3964
1330153956 5.26 60 3.8610 60 5 2200 -9400 16 1700 -9300 16 107176 7280 6296 3972
1330154082 5.3 60 3.8309 62 5 1780 -9300 16 1640 -9300 16 107192 7280 6296 3952
1330154209 5.5 60 3.7893 69 5 1840 -8900 16 1680 -8900 16 107140 7280 6296 4004
1330154335 5.6 60 3.7750 54 5 1100 -8900 16 1100 -8900 16 107272 7280 6296 3876
1330154477 5.7 60 0.9724 72 5 520 -8600 16 420 -8600 16 107232 7280 6296 3916
1330154556 5.745 1 2.1525 176 4 475 -8500 16 425 -8600 16 107240 7280 6296 3912
1330154622 5.785 0 3.6727 63 5 900 -8600 16 1000 -8700 16 107128 7280 6296 4024
1330154692 5.825 0 3.7135 74 5 1380 -8600 16 1400 -8600 16 107100 7280 6296 4048
1330154763 5.2 0 3.8190 66 5 2460 -9600 16 2380 -9600 16 107092 7280 6296 4064
1330154891 5.26 62 3.8226 62 5 2140 -9400 16 1800 -9300 16 107104 7280 6296 4044
1330155024 5.3 60 3.4842 65 5 1900 -9300 16 1720 -9300 16 107192 7280 6296 3956
1330155150 5.5 60 3.8238 59 5 1960 -8900 16 1740 -8900 16 107224 7280 6296 3932
1330155277 5.6 61 3.6902 54 5 1260 -8900 16 1280 -8900 16 107208 7280 6296 3940
1330155409 5.7 60 0.9571 79 5 580 -8600 16 360 -8600 16 107164 7280 6296 3976
1330155475 5.745 0 1.5258 170 5 480 -8500 16 520 -8600 16 107208 7280 6296 3944
1330155542 5.785 0 3.5556 41 5 880 -8600 16 940 -8700 16 107152 7280 6296 3992
1330155612 5.825 0 3.4579 75 5 1260 -8600 16 1440 -8600 16 106920 7280 6412 4044
1330155679 5.2 0 3.8088 62 5 2620 -9600 16 2440 -9600 16 106932 7280 6412 4032
1330155806 5.26 61 3.8180 62 5 2260 -9400 16 1740 -9300 16 107008 7280 6412 3952
1330155932 5.3 60 3.8539 60 5 1780 -9300 16 1660 -9300 16 107016 7280 6412 3948
1330156060 5.5 61 3.8295 71 5 1940 -8900 16 1820 -8900 16 106972 7280 6412 3996
1330156186 5.6 60 3.7043 50 5 1260 -8900 16 1260 -8900 16 107032 7280 6412 3928
1330156326 5.7 73 1.7146 62 5 580 -8600 16 440 -8600 16 107208 7280 6296 3944
1330156437 5.745 0 -1 -1 5 620 -8600 16 440 -8600 16 107180 7280 6296 3968
1330156503 5.785 0 2.9546 148 5 740 -8600 16 1000 -8700 16 107268 7280 6296 3884
1330156578 5.825 0 3.7328 54 5 1180 -8600 16 1060 -8600 16 107196 7280 6296 3980
1330156644 5.2 0 3.8360 71 5 2500 -9500 16 2420 -9600 16 107140 7280 6296 4012
1330156772 5.26 61 3.8484 59 5 2120 -9500 16 1840 -9300 16 107196 7280 6296 3952
1330156904 5.3 66 3.8357 56 5 1820 -9400 16 1740 -9300 16 107184 7280 6296 3972
1330157031 5.5 60 3.8436 61 5 1800 -9000 16 1680 -8900 16 107208 7280 6296 3944
1330157159 5.6 60 3.7265 44 5 1200 -9000 16 1220 -8900 16 106988 7284 6380 3952
1330157299 5.7 61 1.4464 110 4 575 -8700 16 525 -8600 16 107224 7284 6296 3928
1330157435 5.745 10 -1 -1 4 550 -8700 16 400 -8600 16 107104 7284 6296 4060
1330157502 5.785 0 3.5823 62 5 840 -8700 16 860 -8600 16 107184 7284 6296 3960
1330157569 5.825 0 3.7524 69 5 1340 -8700 16 1500 -8600 16 107076 7284 6296 4076
1330157635 5.2 0 3.8251 70 5 2380 -9600 16 2200 -9600 16 107056 7284 6296 4096
1330157764 5.26 62 3.8319 52 5 2240 -9400 16 2100 -9300 16 107096 7284 6296 4048
1330157891 5.3 62 3.8413 69 5 1840 -9300 16 1660 -9300 16 107124 7284 6296 4016
1330158024 5.5 60 3.4805 60 5 1800 -8900 16 1900 -8900 16 107116 7284 6296 4028
1330158150 5.6 60 3.7630 52 5 1180 -8900 16 1160 -8900 16 107112 7284 6296 4036
1330158279 5.7 62 0.6476 90 5 700 -8600 16 500 -8600 16 107160 7284 6296 3980
1330158348 5.745 0 1.7228 163 5 640 -8500 16 560 -8600 16 106844 7284 6412 4032
1330158416 5.785 0 3.5689 50 5 980 -8600 16 940 -8600 16 107140 7284 6296 4008
1330158487 5.825 0 3.6503 64 5 1440 -8600 16 1580 -8600 16 107040 7284 6296 4104
1330158553 5.2 1 3.8165 58 5 2480 -9600 16 2380 -9600 16 107104 7284 6296 4044
1330158686 5.26 66 3.8412 56 5 2400 -9400 16 1920 -9300 16 107184 7284 6296 3968
1330158813 5.3 60 3.8233 62 5 1820 -9300 16 1780 -9300 16 107176 7284 6296 3972
1330158941 5.5 62 3.8464 58 5 1860 -8900 16 1680 -8900 16 107172 7284 6296 3976
1330159068 5.6 60 3.7890 65 5 1080 -8900 16 1040 -8900 16 107128 7284 6296 4016
1330159241 5.7 61 0.4838 77 4 525 -8600 16 550 -8700 16 107196 7284 6296 3952
1330159309 5.745 0 2.7406 82 5 780 -8600 16 620 -8600 16 107204 7284 6296 3948
1330159376 5.785 0 3.5129 47 5 1200 -8600 16 1160 -8600 16 106964 7284 6296 4180
1330159442 5.825 0 3.5739 45 5 1600 -8600 16 1700 -8600 16 107228 7284 6296 3920
1330159510 5.2 0 3.7789 58 5 2820 -9600 16 2600 -9600 16 107096 7284 6296 4056
1330159639 5.26 61 3.8470 58 5 2560 -9400 16 2220 -9300 16 107120 7284 6296 4028
1330159767 5.3 61 3.8377 50 5 1960 -9300 16 1800 -9300 16 107048 7284 6296 4100
1330159899 5.5 66 3.8239 56 5 1660 -9000 16 1460 -8900 16 107076 7284 6296 4072
1330160027 5.6 61 3.7886 60 5 640 -8900 16 540 -8900 16 107144 7284 6296 4000
1330160156 5.7 61 2.7905 45 5 680 -8600 16 420 -8600 16 106832 7284 6384 4016
1330160224 5.745 0 3.5653 48 5 1240 -8600 16 1100 -8600 16 107244 7284 6296 3924
1330160299 5.785 1 3.2718 62 5 1540 -8600 16 1520 -8600 16 107232 7284 6296 3916
1330160366 5.825 0 3.3934 96 5 1820 -8600 16 1880 -8600 16 107176 7284 6296 3960
1330160438 5.2 0 3.4273 48 5 2900 -9600 16 2800 -9600 16 107216 7284 6296 3912
1330160568 5.26 62 3.8410 61 5 2540 -9400 16 2120 -9300 16 107256 7284 6296 3912
1330160696 5.3 60 3.8384 53 5 2020 -9400 16 1660 -9300 16 107224 7284 6296 3920
1330160825 5.5 62 3.7330 43 5 1620 -9000 16 1400 -8900 16 107196 7284 6296 3956
1330160956 5.6 61 2.9116 93 5 580 -8900 16 480 -8900 16 107252 7284 6296 3896
1330161082 5.7 60 3.7361 64 5 660 -8600 16 480 -8600 16 107028 7284 6412 3928
1330161149 5.745 0 3.5363 48 5 1320 -8500 16 1240 -8600 16 107084 7284 6412 3876
1330161216 5.785 0 3.3056 53 5 1640 -8600 16 1720 -8700 16 106912 7284 6412 4048
1330161283 5.825 0 3.7330 71 5 1980 -8600 16 2100 -8600 16 107108 7284 6412 3852
1330161352 5.2 0 3.7803 46 5 2840 -9600 16 2720 -9600 16 106728 7284 6496 4084
1330161479 5.26 60 3.8127 66 5 2400 -9400 16 1960 -9300 16 106792 7284 6412 4160
1330161619 5.3 60 3.4838 57 5 1700 -9300 16 1500 -9300 16 107224 7284 6296 3924
1330161748 5.5 62 3.7594 47 5 1360 -9000 16 1120 -8900 16 107256 7284 6296 3884
1330161875 5.6 61 2.2912 87 5 540 -8900 16 480 -8900 16 107204 7284 6296 3936
1330162004 5.7 62 3.7776 54 5 1160 -8600 16 980 -8600 16 107176 7284 6296 3976
1330162070 5.745 0 3.4252 91 5 1480 -8500 16 1540 -8600 16 107232 7284 6296 3920
1330162137 5.785 0 3.6567 50 5 1680 -8600 16 1680 -8600 16 107040 7284 6296 4108
1330162212 5.825 0 3.3979 39 5 1980 -8600 16 1960 -8600 16 107288 7284 6296 3852
1330162281 5.2 0 3.7464 46 5 2400 -9600 16 2640 -9600 16 107216 7284 6296 3948
1330162408 5.26 61 3.7954 52 5 2000 -9400 16 1660 -9300 16 107220 7288 6296 3916
1330162537 5.3 62 3.7893 46 5 1620 -9300 16 1480 -9300 16 107056 7288 6296 4088
1330162664 5.5 60 3.7684 54 5 940 -8900 16 800 -8900 16 107076 7288 6296 4060
1330162791 5.6 61 3.7557 54 5 880 -8900 16 740 -8900 16 107036 7288 6296 4092
1330162924 5.7 66 3.7476 48 5 1340 -8600 16 1200 -8600 16 107060 7288 6296 4084
1330162990 5.745 0 3.6313 58 5 1800 -8600 16 1640 -8600 16 107028 7288 6296 4116
1330163057 5.785 0 3.6856 49 5 1820 -8600 16 2040 -8700 16 107064 7288 6296 4072
1330163124 5.825 0 3.6953 45 5 2140 -8600 16 2180 -8600 16 107036 7288 6296 4104
1330163191 5.2 0 3.7558 50 5 2600 -9600 16 2520 -9600 16 107016 7288 6296 4128
1330163318 5.26 61 3.8201 70 5 2120 -9400 16 1660 -9300 16 107080 7288 6296 4068
1330163452 5.3 60 3.4392 53 5 1660 -9300 16 1460 -9300 16 106752 7288 6380 4096
1330163580 5.5 60 3.2483 98 5 620 -8900 16 500 -8900 16 107072 7288 6296 4076
1330163712 5.6 62 3.7200 50 5 1100 -8900 16 1040 -8900 16 107260 7288 6296 3888
1330163841 5.7 60 3.6707 50 5 1480 -8600 16 1320 -8600 16 106992 7288 6296 4148
1330163908 5.745 0 3.5532 72 5 1800 -8600 16 1660 -8600 16 107004 7288 6296 4144
1330163974 5.785 0 3.6957 53 5 1900 -8600 16 1940 -8600 16 107036 7288 6296 4108
1330164047 5.825 0 3.4132 55 5 2200 -8600 16 2320 -8600 16 107080 7288 6296 4068
1330164114 5.2 0 3.7767 56 5 2300 -9600 16 2160 -9600 16 107052 7288 6296 4092
1330164240 5.26 60 3.7968 52 5 1900 -9400 16 1580 -9300 16 107068 7288 6296 4080
1330164367 5.3 60 3.7045 46 5 1340 -9300 16 1280 -9300 16 107048 7288 6296 4112
1330164493 5.5 60 3.6650 67 5 680 -8900 16 500 -8900 16 107048 7288 6296 4092
1330164626 5.6 60 3.4270 58 5 1420 -8900 16 1420 -8900 16 107092 7288 6296 4044
1330164752 5.7 60 3.8186 60 5 1580 -8600 16 1400 -8600 16 107032 7288 6296 4112
1330164819 5.745 0 2.9985 49 5 1700 -8600 16 1820 -8600 16 107036 7288 6300 4096
1330164885 5.785 0 3.6657 55 5 2000 -8600 16 2060 -8600 16 107024 7288 6296 4112
1330164954 5.825 0 3.6913 54 5 2160 -8600 16 2160 -8600 16 106940 7288 6416 4040
1330165022 5.2 0 3.7658 57 5 2200 -9600 16 2060 -9600 16 106936 7288 6296 4204
1330165149 5.26 60 3.8049 63 5 1800 -9400 16 1520 -9300 16 106968 7288 6296 4172
1330165282 5.3 66 3.7873 60 5 1220 -9300 16 1100 -9300 16 107052 7288 6296 4088
1330165408 5.5 60 3.7384 48 5 1380 -8900 16 1240 -8900 16 107076 7288 6296 4060
1330165536 5.6 63 3.7978 62 5 1540 -8900 16 1500 -8900 16 107092 7288 6296 4040
1330165663 5.7 60 3.8200 60 5 1740 -8600 16 1540 -8600 16 107072 7288 6296 4068
1330165731 5.745 0 2.3772 179 5 1980 -8600 16 2000 -8600 16 107052 7288 6296 4096
1330165797 5.785 0 3.7943 48 5 2000 -8600 16 2060 -8600 16 107068 7288 6296 4072
1330165869 5.825 0 3.3468 50 5 2160 -8600 16 2180 -8600 16 107248 7288 6296 3896
1330165936 5.2 0 3.7312 50 5 2080 -9600 16 1960 -9600 16 107184 7288 6296 3960
1330166063 5.26 61 3.7264 52 5 1460 -9400 16 1180 -9400 16 107208 7288 6296 3932
1330166191 5.3 62 3.7641 50 5 640 -9300 16 660 -9300 16 107184 7288 6296 3960
1330166318 5.5 60 3.7693 65 5 1480 -8900 16 1420 -8900 16 106952 7288 6296 4188
1330166452 5.6 61 3.4935 60 5 1700 -8900 16 1700 -8900 16 106872 7288 6428 4088
1330166581 5.7 62 3.8228 64 5 1780 -8600 16 1520 -8600 16 107060 7288 6296 4080
1330166648 5.745 0 2.0560 36 5 1880 -8500 16 2060 -8600 16 107104 7288 6296 4044
1330166714 5.785 0 3.8214 60 5 2100 -8700 16 2040 -8600 16 107072 7288 6296 4076
1330166780 5.825 0 3.7655 45 5 2040 -8600 16 2220 -8600 16 107020 7288 6296 4120
1330166847 5.2 0 3.8088 62 5 1860 -9600 16 1700 -9600 16 107076 7288 6296 4068
1330166973 5.26 60 3.7907 63 5 1140 -9400 16 760 -9300 16 107104 7288 6296 4044
1330167185 5.3 109 0.4427 131 3 533 -9300 16 533 -9300 16 107172 7288 6296 3984
1330167313 5.5 61 3.8389 60 5 1940 -9000 16 1760 -8900 16 107136 7288 6296 4012
1330167439 5.6 60 3.8435 67 5 1860 -8900 16 1880 -8900 16 107044 7288 6300 4096
1330167566 5.7 60 3.8224 74 5 1780 -8600 16 1580 -8600 16 106980 7288 6296 4160
1330167638 5.745 0 3.1055 58 5 1840 -8500 16 1940 -8600 16 107088 7288 6296 4060
1330167711 5.785 0 3.7395 58 5 2020 -8700 16 1880 -8600 16 107036 7292 6296 4100
1330167778 5.825 0 3.7904 69 5 1900 -8600 16 2040 -8600 16 107016 7292 6296 4124
1330167844 5.2 0 3.7421 48 5 1560 -9600 16 1440 -9600 16 107064 7292 6296 4068
1330167986 5.26 61 2.1265 134 4 925 -9400 16 675 -9300 16 107092 7292 6296 4060
1330168113 5.3 60 3.3365 71 5 760 -9300 16 760 -9300 16 107096 7292 6296 4044
1330168246 5.5 60 3.5023 60 5 1940 -8900 16 1780 -8900 16 107048 7292 6296 4092
1330168375 5.6 62 3.8047 70 5 1820 -8900 16 1880 -8900 16 106972 7292 6296 4164
1330168502 5.7 61 3.8168 60 5 1720 -8600 16 1560 -8600 16 107048 7292 6296 4092
1330168569 5.745 0 2.4455 191 5 1800 -8600 16 1760 -8600 16 106976 7292 6296 4168
1330168636 5.785 0 3.5151 65 5 1720 -8700 16 1600 -8600 16 106988 7292 6296 4180
1330168702 5.825 0 3.7022 74 5 1580 -8600 16 1600 -8600 16 107024 7292 6296 4120
1330168800 5.2 0 1.1500 140 2 950 -9600 16 850 -9600 16 107148 7292 6296 4004
1330168932 5.26 60 3.7873 54 5 1320 -9600 16 980 -9500 16 107040 7292 6296 4096
1330169060 5.3 61 3.7508 54 5 1200 -9500 16 1060 -9600 16 106472 7292 6296 4664
1330169187 5.5 61 3.8341 56 5 2440 -9200 16 2260 -9200 16 106400 7292 6300 4732
1330169314 5.6 61 3.8285 62 5 1780 -9100 16 1740 -9200 16 106564 7292 6296 4572
1330169442 5.7 62 3.4519 70 5 1520 -8800 16 1300 -8900 16 106376 7292 6520 4572
1330169510 5.745 0 2.1597 276 5 1500 -8700 16 1460 -8900 16 106416 7292 6416 4528
1330169577 5.785 0 3.3672 29 5 1280 -8800 16 1400 -9000 16 106736 7292 6412 4212
1330169643 5.825 0 3.5604 62 5 1080 -8800 16 1060 -8900 16 106740 7292 6412 4212
1330169713 5.2 0 3.7321 63 5 1420 -9600 16 1260 -9600 16 106688 7292 6412 4260
1330169840 5.26 60 3.7436 48 5 1600 -9400 16 1320 -9300 16 106784 7292 6412 4164
1330169968 5.3 61 3.7075 67 5 1540 -9400 16 1360 -9300 16 106792 7292 6412 4160
1330170107 5.5 72 3.8279 59 5 2460 -9000 16 2300 -8900 16 107068 7292 6296 4072
1330170234 5.6 61 3.8024 54 5 1680 -8900 16 1720 -8900 16 107072 7292 6296 4064
1330170363 5.7 61 3.8022 57 5 1220 -8600 16 1020 -8600 16 106924 7292 6452 4004
1330170429 5.745 0 2.1815 270 5 1420 -8600 16 1280 -8600 16 107144 7292 6296 3992
1330170496 5.785 0 2.5788 157 5 900 -8600 16 1020 -8700 16 107148 7292 6296 3984
1330170562 5.825 0 3.3324 98 5 1040 -8600 16 1020 -8600 16 107040 7292 6296 4096
1330170634 5.2 0 3.2968 48 5 1660 -9600 16 1540 -9600 16 107116 7292 6296 4028
1330170762 5.26 61 3.8058 56 5 1740 -9400 16 1400 -9300 16 107064 7292 6296 4080
1330170890 5.3 61 3.7783 52 5 1580 -9400 16 1320 -9300 16 107080 7292 6296 4056
1330171018 5.5 62 3.8264 64 5 2060 -9000 16 1980 -8900 16 107040 7292 6296 4100
1330171145 5.6 60 3.8211 60 5 1580 -8900 16 1560 -8900 16 107276 7292 6296 3864
1330171280 5.7 67 3.7488 69 5 1100 -8600 16 920 -8600 16 107252 7292 6296 3888
1330171357 5.745 0 2.3522 204 4 550 -8500 16 600 -8600 16 107228 7292 6296 3916
1330171439 5.785 0 0.8626 232 4 475 -8600 16 550 -8700 16 107096 7292 6296 4048
1330171506 5.825 0 3.6851 49 5 700 -8600 16 860 -8600 16 107052 7292 6296 4084
1330171573 5.2 0 3.5903 72 5 1740 -9600 16 1620 -9600 16 106940 7292 6296 4196
1330171699 5.26 60 3.8425 62 5 1900 -9400 16 1580 -9300 16 107052 7292 6296 4088
1330171832 5.3 60 3.7886 68 5 1600 -9400 16 1420 -9300 16 106984 7292 6296 4152
1330171958 5.5 60 3.8467 56 5 1980 -9000 16 1840 -8900 16 107016 7292 6296 4124
1330172085 5.6 60 3.7954 60 5 1460 -8900 16 1480 -8900 16 107104 7292 6296 4036
1330172212 5.7 60 3.6192 56 5 680 -8600 16 540 -8600 16 107048 7292 6296 4096
1330172322 5.745 0 -1 -1 5 800 -8600 16 500 -8600 16 107200 7292 6296 3940
1330172414 5.785 10 0.9859 236 5 680 -8600 16 800 -8700 16 107156 7292 6296 3988
1330172483 5.825 0 3.7152 67 5 1340 -8600 16 1380 -8600 16 106816 7292 6392 4100
1330172557 5.2 0 3.6661 74 5 2040 -9600 16 1920 -9600 16 106988 7292 6300 4140
1330172684 5.26 61 3.8471 56 5 1960 -9400 16 1600 -9300 16 107104 7292 6296 4036
1330172811 5.3 61 3.8101 46 5 1740 -9400 16 1560 -9300 16 107052 7292 6296 4088
1330172939 5.5 62 3.8263 66 5 1880 -9000 16 1780 -8900 16 107124 7292 6296 4012
1330173073 5.6 67 3.7717 63 5 1300 -8900 16 1220 -8900 16 107036 7296 6296 4100
1330173200 5.7 60 1.8696 69 5 620 -8600 16 480 -8600 16 107132 7296 6296 4000
