Time Frequency Delay Bandwidth Retrans Pings SelfSNR SelfNoise SelfTXpower OtherSNR OtherNoise OtherTXpower MemFree Cached Active SUnreclaim
1330588909 5.745 1 3.3576 40 5 1840 -8500 16 1880 -8600 16 106896 7276 6296 4280
1330588976 5.785 0 3.4820 73 5 1940 -8700 16 1980 -8700 16 106824 7276 6296 4328
1330589042 5.825 0 3.6302 69 5 1900 -8600 16 2000 -8600 16 106900 7276 6296 4252
1330589110 5.2 0 3.7393 42 5 1440 -9600 16 1280 -9600 16 106852 7280 6296 4300
1330589278 5.26 70 0.3603 96 3 800 -9400 16 466 -9300 16 107028 7280 6296 4124
1330589512 5.3 70 -1 -1 0 0 0 16 0 0 16 107096 7280 6296 4072
1330589639 5.5 60 3.8188 66 5 2040 -9000 16 1900 -8900 16 106864 7280 6296 4288
1330589765 5.6 60 3.8106 59 5 1880 -8900 16 2040 -8900 16 106976 7280 6296 4176
1330589892 5.7 60 3.8101 56 5 1800 -8600 16 1560 -8600 16 106896 7280 6296 4252
1330589959 5.745 1 3.7502 50 5 1920 -8600 16 1800 -8600 16 106856 7280 6296 4300
1330590032 5.785 0 3.4070 61 5 1760 -8600 16 1940 -8700 16 106888 7280 6296 4268
1330590100 5.825 0 3.7454 47 5 1800 -8600 16 1860 -8600 16 106868 7280 6296 4284
1330590166 5.2 0 3.4503 49 5 1200 -9600 16 1060 -9600 16 106860 7280 6296 4292
1330590313 5.26 70 0.6009 156 4 725 -9400 16 550 -9300 16 107040 7280 6296 4128
1330590439 5.3 61 3.6720 48 5 720 -9400 16 560 -9300 16 106884 7280 6296 4272
1330590566 5.5 60 3.8301 62 5 2000 -9000 16 1880 -8900 16 106844 7280 6296 4296
1330590700 5.6 67 3.8398 59 5 1880 -8900 16 1980 -8900 16 106872 7280 6296 4276
1330590827 5.7 61 3.8120 62 5 1840 -8600 16 1660 -8600 16 106948 7280 6296 4208
1330590894 5.745 0 3.7915 60 5 1900 -8600 16 1820 -8600 16 106948 7280 6296 4200
1330590962 5.785 0 3.8086 62 5 1920 -8600 16 2020 -8700 16 106772 7280 6432 4204
1330591030 5.825 0 3.7402 56 5 1980 -8600 16 1980 -8600 16 106896 7280 6296 4248
1330591096 5.2 0 3.5539 46 5 1480 -9600 16 1380 -9600 16 106904 7280 6296 4252
1330591282 5.26 117 0.1275 24 5 660 -9300 16 440 -9300 16 107000 7280 6296 4148
1330592229 5.3 817 -1 -1 3 333 -9300 16 433 -9300 16 106768 7280 6296 4380
1330592357 5.5 62 3.8322 70 5 1740 -9000 16 1580 -8900 16 106572 7280 6296 4580
1330592491 5.6 67 3.8462 74 5 1800 -8900 16 1840 -8900 16 106820 7280 6296 4328
1330592618 5.7 60 3.8235 64 5 1740 -8600 16 1660 -8600 16 106908 7280 6296 4244
1330592684 5.745 0 3.5598 81 5 2040 -8600 16 1880 -8600 16 106940 7280 6296 4208
1330592753 5.785 0 3.8113 65 5 2020 -8600 16 2020 -8600 16 106748 7280 6392 4280
1330592824 5.825 0 3.8002 65 5 2060 -8600 16 2040 -8600 16 106880 7280 6296 4276
1330592890 5.2 0 3.6796 52 5 1920 -9600 16 1800 -9600 16 106908 7280 6296 4248
1330593023 5.26 60 3.7838 53 5 1320 -9400 16 1000 -9300 16 106924 7280 6296 4232
1330593150 5.3 61 3.1305 123 5 740 -9400 16 580 -9300 16 106972 7280 6296 4184
1330593277 5.5 60 3.8237 46 5 1760 -9000 16 1520 -8900 16 106936 7280 6296 4212
1330593403 5.6 60 3.7965 60 5 1720 -8900 16 1720 -8900 16 106940 7280 6296 4216
1330593530 5.7 60 3.8083 56 5 1820 -8600 16 1640 -8600 16 106920 7280 6296 4228
1330593596 5.745 0 3.2548 45 5 1920 -8500 16 1980 -8600 16 106892 7280 6296 4260
1330593665 5.785 0 3.0791 72 5 2160 -8700 16 2240 -8700 16 106760 7280 6412 4204
1330593731 5.825 0 3.7115 53 5 2100 -8600 16 2080 -8600 16 106628 7280 6412 4328
1330593798 5.2 0 3.7289 58 5 2060 -9600 16 1900 -9600 16 106888 7280 6412 4080
1330593924 5.26 60 3.7876 58 5 1400 -9400 16 1040 -9300 16 106644 7280 6412 4272
1330594051 5.3 60 3.2265 73 5 580 -9400 16 560 -9300 16 106692 7280 6412 4268
1330594178 5.5 61 3.7872 62 5 1740 -9000 16 1520 -8900 16 106652 7280 6412 4296
1330594317 5.6 72 3.8139 73 5 1720 -8900 16 1720 -8900 16 106832 7280 6296 4324
1330594444 5.7 60 3.8204 58 5 1820 -8600 16 1620 -8600 16 107080 7280 6296 4076
1330594512 5.745 0 3.7010 61 5 2040 -8500 16 1920 -8600 16 107064 7280 6296 4084
1330594581 5.785 0 3.7726 56 5 2040 -8600 16 2100 -8600 16 106776 7280 6412 4224
1330594648 5.825 0 3.7130 55 5 2140 -8600 16 2300 -8600 16 107032 7280 6296 4120
1330594714 5.2 0 3.7534 50 5 2100 -9600 16 1980 -9600 16 106836 7280 6296 4320
1330594848 5.26 60 3.4072 61 5 1420 -9400 16 1080 -9300 16 106624 7280 6476 4312
1330594978 5.3 62 3.3977 60 5 660 -9400 16 440 -9300 16 106808 7280 6296 4348
1330595104 5.5 60 3.8075 60 5 1740 -9000 16 1520 -8900 16 106992 7280 6296 4156
1330595231 5.6 60 3.8292 62 5 1840 -8900 16 1880 -8900 16 106852 7280 6296 4296
1330595359 5.7 60 3.7967 56 5 1800 -8600 16 1620 -8600 16 106856 7280 6296 4316
1330595431 5.745 0 3.4671 38 5 1940 -8500 16 1880 -8600 16 106944 7284 6296 4176
1330595499 5.785 0 3.6917 70 5 2020 -8600 16 2000 -8600 16 106820 7284 6296 4320
1330595565 5.825 0 3.7071 53 5 2100 -8600 16 2140 -8600 16 106852 7284 6296 4300
1330595632 5.2 0 3.6714 46 5 1900 -9600 16 1740 -9600 16 107056 7284 6296 4096
1330595761 5.26 62 3.7847 60 5 1300 -9400 16 1000 -9300 16 106976 7284 6296 4168
1330595927 5.3 91 0.7846 156 4 575 -9400 16 475 -9300 16 107032 7284 6296 4132
1330596061 5.5 60 3.1880 64 5 1800 -9000 16 1560 -8900 16 106756 7284 6380 4172
1330596189 5.6 60 3.8091 64 5 1780 -8900 16 1840 -8900 16 106976 7284 6296 4176
1330596315 5.7 60 3.8361 60 5 1860 -8600 16 1620 -8600 16 106812 7284 6296 4336
1330596382 5.745 0 3.6437 59 5 1900 -8500 16 1900 -8600 16 106796 7284 6296 4352
1330596449 5.785 0 3.7491 58 5 2040 -8600 16 2060 -8600 16 106784 7284 6296 4360
1330596519 5.825 0 3.7217 66 5 2040 -8600 16 2120 -8600 16 106732 7284 6296 4412
1330596585 5.2 0 3.8156 56 5 1840 -9600 16 1840 -9600 16 106808 7284 6296 4340
1330596718 5.26 66 3.7919 72 5 1100 -9400 16 940 -9400 16 106796 7284 6296 4348
1330596855 5.3 60 2.9231 117 4 575 -9400 16 450 -9300 16 106896 7284 6296 4264
1330596981 5.5 60 3.7711 58 5 1640 -9000 16 1360 -8900 16 106880 7284 6296 4272
1330597107 5.6 60 3.8269 56 5 1760 -8900 16 1740 -8900 16 107104 7284 6296 4048
1330597242 5.7 62 3.4592 56 5 1840 -8600 16 1620 -8600 16 106832 7284 6296 4340
1330597309 5.745 0 3.5875 63 5 2020 -8600 16 1880 -8600 16 106732 7284 6296 4408
1330597382 5.785 0 3.8285 65 5 2200 -8700 16 2200 -8700 16 106828 7284 6296 4324
1330597448 5.825 1 3.8127 67 5 2140 -8600 16 2300 -8600 16 106940 7284 6296 4204
1330597515 5.2 0 3.8260 64 5 2180 -9600 16 2040 -9600 16 106840 7284 6296 4312
1330597642 5.26 61 3.7571 52 5 1300 -9400 16 1100 -9300 16 106820 7284 6296 4328
1330597770 5.3 62 3.0438 86 5 660 -9400 16 680 -9300 16 107064 7284 6296 4108
1330597905 5.5 68 3.8211 70 5 1720 -9000 16 1460 -8900 16 106772 7284 6296 4380
1330598032 5.6 60 3.8252 50 5 1660 -8900 16 1680 -8900 16 106864 7284 6296 4284
1330598161 5.7 61 3.8157 59 5 1780 -8600 16 1620 -8600 16 107020 7284 6296 4128
1330598228 5.745 0 3.5626 44 5 1900 -8500 16 1880 -8600 16 107000 7284 6296 4144
1330598294 5.785 0 3.4412 36 5 2200 -8700 16 2100 -8600 16 106812 7284 6296 4332
1330598360 5.825 0 3.6890 44 5 2160 -8600 16 2280 -8600 16 106788 7284 6296 4348
1330598433 5.2 0 3.4752 58 5 2120 -9600 16 1840 -9500 16 106796 7284 6296 4356
1330598560 5.26 60 3.7873 69 5 1400 -9400 16 1080 -9400 16 106696 7284 6296 4456
1330598690 5.3 62 3.2126 87 5 740 -9400 16 620 -9400 16 106772 7284 6296 4376
1330598818 5.5 60 3.8015 51 5 1700 -9000 16 1520 -9000 16 106788 7284 6296 4384
1330598945 5.6 61 3.8191 64 5 1660 -8900 16 1700 -9000 16 106740 7284 6296 4408
1330599077 5.7 66 3.8274 61 5 1760 -8600 16 1580 -8700 16 106740 7284 6296 4404
1330599144 5.745 0 2.8066 35 5 1980 -8600 16 2080 -8700 16 106964 7284 6296 4188
1330599217 5.785 0 3.7161 64 5 2080 -8600 16 2180 -8700 16 106964 7284 6296 4188
1330599283 5.825 0 3.4400 69 5 2180 -8600 16 2440 -8700 16 106804 7284 6296 4348
1330599352 5.2 0 3.8150 56 5 2060 -9600 16 1820 -9500 16 106528 7284 6444 4372
1330599480 5.26 60 3.7616 51 5 1420 -9400 16 1200 -9400 16 106952 7284 6296 4192
1330599615 5.3 61 2.6871 131 5 680 -9400 16 500 -9400 16 106840 7284 6296 4312
1330599742 5.5 60 3.7982 68 5 1760 -9000 16 1520 -9000 16 106972 7284 6296 4176
1330599869 5.6 60 3.7998 55 5 1700 -8900 16 1820 -9000 16 106792 7284 6296 4360
1330599995 5.7 60 3.8214 56 5 1840 -8600 16 1520 -8600 16 106736 7284 6296 4404
1330600062 5.745 0 3.6486 56 5 1920 -8500 16 1920 -8700 16 106748 7284 6296 4400
1330600128 5.785 0 3.5901 36 5 2020 -8600 16 2240 -8700 16 106996 7284 6296 4156
1330600195 5.825 0 3.6336 61 5 2160 -8600 16 2140 -8600 16 106820 7284 6296 4332
1330600268 5.2 0 3.4902 57 5 2060 -9600 16 1860 -9600 16 106740 7284 6296 4400
1330600396 5.26 62 3.7519 73 5 1320 -9400 16 1080 -9400 16 106752 7284 6296 4392
1330600532 5.3 70 3.2089 89 5 760 -9400 16 720 -9400 16 106828 7284 6296 4320
1330600660 5.5 61 3.8077 48 5 1740 -9000 16 1540 -9000 16 106844 7288 6296 4304
1330600786 5.6 60 3.8452 62 5 1760 -8900 16 1840 -9000 16 106776 7288 6296 4368
1330600919 5.7 67 3.8183 65 5 1840 -8600 16 1620 -8600 16 106748 7288 6296 4408
1330600985 5.745 0 3.6749 55 5 2080 -8600 16 1860 -8600 16 106648 7288 6296 4500
1330601052 5.785 1 3.7691 62 5 2040 -8600 16 2160 -8700 16 106604 7288 6296 4536
1330601118 5.825 0 3.6300 50 5 2220 -8600 16 2300 -8700 16 106520 7288 6296 4624
1330601184 5.2 0 3.8130 56 5 2000 -9600 16 1760 -9500 16 106172 7288 6296 4976
1330601312 5.26 61 3.7874 52 5 1160 -9400 16 980 -9400 16 106500 7288 6296 4640
1330601456 5.3 70 2.8112 56 5 720 -9300 16 580 -9400 16 106100 7288 6412 4812
1330601585 5.5 62 3.8125 73 5 1780 -9000 16 1580 -9000 16 106400 7288 6296 4740
1330601712 5.6 60 3.8206 58 5 1800 -8900 16 1900 -9000 16 106588 7288 6296 4552
1330601839 5.7 60 3.8051 62 5 1860 -8600 16 1720 -8700 16 106808 7288 6296 4332
1330601905 5.745 0 3.7084 58 5 2060 -8500 16 2060 -8700 16 106836 7288 6296 4312
1330601972 5.785 0 3.6098 65 5 2060 -8600 16 2060 -8700 16 106756 7288 6296 4392
1330602044 5.825 0 3.4334 68 5 2140 -8600 16 2100 -8600 16 106756 7288 6296 4392
1330602112 5.2 1 3.7949 62 5 2060 -9600 16 1820 -9600 16 107000 7288 6296 4140
1330602238 5.26 60 3.7695 69 5 1400 -9400 16 1080 -9400 16 106708 7288 6296 4436
1330602367 5.3 61 2.3296 234 5 500 -9300 16 460 -9400 16 106864 7288 6296 4272
1330602494 5.5 60 3.8200 62 5 1700 -8900 16 1580 -9000 16 106844 7288 6296 4300
1330602626 5.6 60 3.4880 64 5 1800 -8900 16 1880 -9000 16 106844 7288 6296 4292
1330602753 5.7 60 3.8126 68 5 1880 -8600 16 1740 -8700 16 106856 7288 6296 4292
1330602819 5.745 0 3.7308 52 5 2100 -8600 16 1940 -8700 16 106856 7288 6296 4292
1330602886 5.785 0 3.8044 64 5 2080 -8600 16 2160 -8700 16 106804 7288 6296 4344
1330602954 5.825 0 3.7781 60 5 2120 -8600 16 2300 -8700 16 106600 7288 6392 4312
1330603022 5.2 0 3.8171 64 5 2020 -9600 16 1760 -9500 16 106884 7288 6296 4248
1330603148 5.26 60 3.7777 50 5 1300 -9400 16 1000 -9400 16 106880 7288 6296 4268
1330603331 5.3 106 0.3471 108 4 625 -9400 16 425 -9400 16 106980 7288 6296 4164
1330603457 5.5 60 3.8305 48 5 1860 -9000 16 1680 -9000 16 106900 7288 6296 4240
1330603584 5.6 61 3.8263 42 5 1800 -8900 16 1800 -9000 16 106780 7288 6296 4360
1330603712 5.7 61 3.8248 54 5 1860 -8600 16 1640 -8600 16 106836 7288 6296 4304
1330603778 5.745 0 3.4426 35 5 2100 -8600 16 1980 -8700 16 106860 7288 6296 4284
1330603852 5.785 0 3.3355 38 5 2060 -8600 16 2180 -8700 16 106620 7288 6380 4320
1330603930 5.825 0 3.7579 71 4 2150 -8600 16 2350 -8700 16 106768 7288 6296 4364
1330603996 5.2 0 3.8050 65 5 2000 -9600 16 1760 -9500 16 106768 7288 6296 4372
1330604122 5.26 60 3.7986 60 5 1320 -9400 16 1000 -9400 16 106876 7288 6296 4268
1330604318 5.3 90 1.0425 153 1 400 -9300 16 300 -9400 16 106940 7288 6296 4200
1330604455 5.5 62 3.4905 60 5 1840 -9000 16 1680 -9000 16 106636 7288 6392 4284
1330604583 5.6 61 3.8153 60 5 1860 -8900 16 1900 -9000 16 106868 7288 6296 4280
1330604711 5.7 60 3.7892 56 5 1880 -8600 16 1660 -8700 16 106904 7288 6296 4236
1330604778 5.745 0 3.7221 65 5 2080 -8600 16 1980 -8700 16 106868 7288 6296 4268
1330604844 5.785 0 3.7224 44 5 2060 -8600 16 2280 -8700 16 106836 7288 6296 4304
1330604911 5.825 0 3.8034 64 5 2120 -8600 16 2140 -8700 16 106908 7288 6296 4236
1330604977 5.2 0 3.7391 60 5 1800 -9600 16 1620 -9500 16 106892 7288 6296 4252
1330605110 5.26 66 3.7801 62 5 1080 -9400 16 840 -9400 16 106860 7288 6296 4284
1330609789 5.3 4521 -1 -1 0 0 0 16 0 0 16 106880 7288 6412 4092
1330609929 5.5 73 3.8253 67 5 2260 -9000 16 2300 -9000 16 106856 7288 6296 4288
1330610057 5.6 62 3.8095 67 5 1960 -8900 16 2260 -9000 16 106824 7288 6296 4316
1330610183 5.7 60 3.8137 52 5 1840 -8600 16 1560 -8600 16 106856 7288 6296 4288
1330610249 5.745 0 2.0186 163 5 1980 -8600 16 2000 -8700 16 106868 7288 6296 4272
1330610315 5.785 0 3.8002 63 5 2100 -8700 16 2060 -8700 16 106908 7288 6296 4240
1330610385 5.825 0 3.7501 66 5 1920 -8600 16 2060 -8700 16 106864 7288 6296 4280
1330610459 5.2 0 3.4352 51 5 1380 -9600 16 1260 -9500 16 106568 7292 6428 4308
1330611287 5.26 706 -1 -1 4 750 -9400 16 425 -9400 16 107056 7292 6296 4100
1330611414 5.3 61 3.7336 66 5 900 -9400 16 760 -9400 16 106828 7292 6296 4316
1330611540 5.5 60 3.8326 56 5 2540 -9000 16 2300 -9000 16 106884 7292 6296 4252
1330611673 5.6 66 3.8675 58 5 1860 -8900 16 2060 -9000 16 106876 7292 6296 4260
1330611801 5.7 61 3.8128 62 5 1760 -8600 16 1600 -8700 16 106904 7292 6296 4236
1330611867 5.745 0 3.6877 67 5 1920 -8600 16 1800 -8700 16 106804 7292 6296 4336
1330611934 5.785 0 3.7627 58 5 1920 -8700 16 1860 -8700 16 106820 7292 6296 4320
1330612001 5.825 0 3.6252 60 5 1740 -8600 16 1860 -8700 16 106760 7292 6296 4384
1330612121 5.2 0 -1 -1 4 725 -9300 16 475 -9200 16 106936 7292 6296 4204
1330612256 5.26 60 3.2238 45 5 780 -9600 16 620 -9600 16 106560 7292 6380 4384
1330612384 5.3 60 3.7775 50 5 1160 -9600 16 1000 -9600 16 107000 7292 6296 4136
1330612514 5.5 61 3.8165 66 5 2400 -9200 16 2300 -9200 16 107024 7292 6296 4116
1330612642 5.6 62 3.8364 47 5 1880 -9100 16 2300 -9200 16 106852 7292 6296 4288
1330612771 5.7 62 3.8408 66 5 1700 -8800 16 1500 -8800 16 107024 7292 6296 4112
1330612845 5.745 0 3.6598 50 5 1840 -8800 16 1840 -8900 16 106724 7292 6404 4280
1330612914 5.785 0 3.5668 50 5 1820 -8900 16 1820 -8900 16 106828 7292 6296 4308
1330612981 5.825 0 3.3512 109 5 1520 -8800 16 1620 -8900 16 106924 7292 6296 4216
1330613830 5.2 797 -1 -1 1 700 -9500 16 500 -9500 16 106972 7292 6296 4184
1330613957 5.26 60 3.7871 60 5 1360 -9600 16 1100 -9600 16 106792 7292 6300 4344
1330614092 5.3 68 3.7588 48 5 1380 -9600 16 1160 -9600 16 106772 7292 6296 4360
1330614219 5.5 60 3.8473 64 5 2580 -9200 16 2320 -9200 16 107012 7292 6296 4128
1330614347 5.6 60 3.8443 61 5 1860 -9100 16 1940 -9200 16 106544 7292 6388 4380
1330614476 5.7 60 3.8318 66 5 1620 -8800 16 1460 -8900 16 107036 7292 6296 4100
1330614543 5.745 0 3.5902 48 5 1660 -8800 16 1520 -8900 16 106780 7292 6296 4364
1330614614 5.785 0 3.0546 17 5 1480 -8800 16 1440 -8900 16 106824 7292 6412 4172
1330614681 5.825 0 3.4005 118 5 1140 -8800 16 1340 -8900 16 106588 7292 6412 4360
1330614748 5.2 0 3.5293 43 5 1240 -9600 16 1080 -9600 16 106832 7292 6412 4148
1330614875 5.26 60 3.7082 62 5 1480 -9400 16 1220 -9300 16 106808 7292 6412 4140
1330615003 5.3 61 3.7699 53 5 1500 -9400 16 1380 -9300 16 106632 7292 6412 4312
1330615130 5.5 60 3.8330 67 5 2580 -9000 16 2340 -8900 16 106576 7292 6412 4372
1330615269 5.6 61 3.4762 56 5 1800 -8900 16 1780 -8900 16 106836 7292 6296 4296
1330615397 5.7 62 3.7882 54 5 1440 -8600 16 1320 -8600 16 106844 7292 6296 4300
1330615465 5.745 0 3.6386 68 5 1460 -8500 16 1420 -8600 16 107036 7292 6296 4104
1330615543 5.785 0 2.8391 98 5 1080 -8600 16 1140 -8600 16 107044 7292 6296 4120
1330615611 5.825 0 2.1867 54 5 420 -8600 16 640 -8600 16 106920 7292 6296 4216
1330615678 5.2 1 3.7747 46 5 1620 -9600 16 1400 -9600 16 107012 7292 6296 4128
1330615813 5.26 60 3.4661 35 5 1700 -9400 16 1440 -9300 16 107004 7292 6296 4140
1330615941 5.3 61 3.7907 50 5 1620 -9400 16 1400 -9300 16 106816 7292 6296 4328
1330616069 5.5 62 3.8519 64 5 2440 -9000 16 2340 -8900 16 106800 7292 6296 4336
1330616197 5.6 61 3.8185 58 5 1760 -8900 16 1760 -8900 16 106880 7292 6296 4256
1330616324 5.7 61 3.7191 56 5 1280 -8600 16 1060 -8600 16 106912 7292 6296 4232
1330616391 5.745 0 3.6422 63 5 1100 -8500 16 1080 -8600 16 106912 7292 6296 4232
1330616459 5.785 0 3.2735 54 5 740 -8600 16 940 -8700 16 106428 7292 6528 4312
1330616718 5.825 101 -1 -1 0 0 0 16 0 0 16 106628 7292 6412 4340
1330616785 5.2 0 3.8141 75 5 1880 -9600 16 1580 -9600 16 106652 7292 6412 4304
1330616913 5.26 62 3.8095 71 5 1780 -9300 16 1540 -9300 16 106616 7292 6412 4328
1330617054 5.3 60 3.8241 58 5 1740 -9300 16 1460 -9300 16 106596 7292 6412 4256
1330617181 5.5 60 3.8131 64 5 2280 -8900 16 2260 -8900 16 106868 7292 6296 4272
1330617310 5.6 61 3.8164 74 5 1680 -8800 16 1700 -8900 16 106916 7292 6296 4224
1330617439 5.7 62 3.7736 54 5 1200 -8500 16 1080 -8600 16 106976 7292 6296 4164
1330617506 5.745 0 3.4044 67 5 940 -8500 16 820 -8600 16 106824 7292 6296 4304
1330617663 5.785 41 -1 -1 5 820 -8600 16 740 -8700 16 107004 7296 6296 4132
1330617749 5.825 11 2.2497 84 4 425 -8500 16 450 -8600 16 106904 7296 6296 4236
1330617815 5.2 0 3.7646 66 5 1980 -9600 16 1840 -9600 16 106856 7296 6296 4280
1330617942 5.26 60 3.8270 68 5 1840 -9400 16 1600 -9300 16 106680 7296 6380 4244
1330618071 5.3 61 3.7963 58 5 1820 -9400 16 1580 -9300 16 106888 7296 6296 4244
1330618199 5.5 62 3.8256 60 5 2600 -9000 16 2300 -8900 16 106896 7296 6296 4244
1330618332 5.6 61 3.8125 64 5 1660 -8900 16 1660 -8900 16 106900 7296 6296 4240
1330618458 5.7 60 3.7998 56 5 980 -8600 16 880 -8600 16 106856 7296 6296 4276
1330618524 5.745 1 3.4682 70 5 760 -8600 16 620 -8600 16 106832 7296 6296 4308
1330618624 5.785 20 -1 -1 0 0 0 16 0 0 16 106980 7296 6296 4172
1330618691 5.825 0 3.7045 50 5 1160 -8700 16 920 -8600 16 106864 7296 6296 4268
1330618757 5.2 0 3.8206 68 5 1700 -9600 16 1920 -9600 16 106924 7296 6296 4208
1330618892 5.26 68 3.8221 58 5 1640 -9400 16 1720 -9300 16 106900 7296 6296 4236
1330619020 5.3 62 3.8233 64 5 1760 -9400 16 1580 -9300 16 106892 7296 6296 4240
1330619148 5.5 60 3.8458 66 5 2360 -9000 16 2260 -8900 16 106672 7296 6380 4220
1330619277 5.6 62 3.8064 64 5 1520 -8900 16 1560 -8900 16 106944 7296 6296 4196
1330619410 5.7 60 3.7903 50 5 920 -8600 16 640 -8600 16 106888 7296 6296 4236
1330619478 5.745 0 2.3394 35 5 500 -8500 16 580 -8600 16 106884 7296 6296 4252
1330619658 5.785 60 -1 -1 4 575 -8700 16 525 -8700 16 106948 7296 6296 4184
1330619724 5.825 0 3.6720 59 5 1120 -8600 16 1160 -8600 16 106788 7296 6296 4352
1330619791 5.2 0 3.7993 60 5 2120 -9600 16 1960 -9600 16 106764 7296 6296 4368
1330619919 5.26 62 3.8391 59 5 1900 -9400 16 1720 -9300 16 106928 7296 6296 4212
1330620054 5.3 60 3.4772 60 5 1880 -9400 16 1600 -9300 16 106672 7296 6428 4252
1330620181 5.5 60 3.8318 66 5 2220 -9000 16 2280 -8900 16 106884 7296 6296 4252
1330620309 5.6 60 3.8165 70 5 1480 -8900 16 1500 -8900 16 106884 7296 6296 4248
1330620437 5.7 61 3.7409 52 5 740 -8600 16 600 -8600 16 106916 7296 6296 4224
1330620691 5.745 186 -1 -1 0 0 0 16 0 0 16 107056 7296 6296 4092
1330620757 5.785 0 1.9245 147 5 820 -8700 16 840 -8700 16 106948 7296 6296 4192
1330620827 5.825 0 3.7701 70 5 1440 -8600 16 1500 -8600 16 106820 7296 6296 4312
1330620898 5.2 0 3.8322 71 5 2240 -9600 16 2180 -9600 16 106820 7296 6296 4320
1330621024 5.26 60 3.8291 64 5 2180 -9400 16 1920 -9300 16 106872 7296 6296 4260
1330621151 5.3 60 3.8121 62 5 1980 -9400 16 1800 -9300 16 106952 7296 6296 4188
1330621284 5.5 66 3.8451 56 5 2000 -9000 16 2220 -8900 16 106868 7296 6296 4272
1330621410 5.6 60 3.8165 62 5 1440 -8900 16 1440 -8900 16 106968 7296 6296 4172
1330621536 5.7 60 3.3605 52 5 540 -8600 16 460 -8600 16 106860 7296 6296 4272
1330621686 5.745 0 -1 -1 0 0 0 16 0 0 16 107100 7296 6296 4044
1330621753 5.785 0 3.7086 62 5 780 -8700 16 800 -8700 16 106844 7296 6296 4292
1330621836 5.825 0 3.4574 65 5 1360 -8600 16 1440 -8600 16 106816 7296 6296 4316
1330621903 5.2 0 3.7262 65 5 2200 -9600 16 2060 -9600 16 106796 7296 6296 4336
1330622029 5.26 60 3.8305 61 5 2000 -9400 16 1700 -9300 16 106916 7296 6296 4216
1330622158 5.3 60 3.8270 66 5 1840 -9400 16 1600 -9300 16 106648 7296 6392 4260
1330622286 5.5 62 3.8037 64 5 2320 -9000 16 2200 -8900 16 106784 7388 6464 4260
1330622419 5.6 60 3.4701 64 5 1480 -8900 16 1480 -8900 16 106852 7388 6464 4192
1330622545 5.7 60 3.5790 50 5 700 -8600 16 640 -8600 16 106844 7388 6464 4192
1330622670 5.745 20 -1 -1 0 0 0 16 0 0 16 106984 7388 6464 4072
1330622738 5.785 2 3.6774 62 5 800 -8700 16 780 -8700 16 106764 7388 6464 4280
1330622810 5.825 0 3.7392 72 5 1460 -8600 16 1560 -8600 16 106712 7388 6464 4320
1330622876 5.2 0 3.7413 50 5 2200 -9600 16 2080 -9600 16 106788 7388 6464 4256
1330623010 5.26 61 3.8299 62 5 1920 -9400 16 1680 -9300 16 106804 7388 6464 4232
1330623138 5.3 60 3.8300 58 5 1960 -9400 16 1640 -9300 16 106816 7388 6464 4228
1330623264 5.5 60 3.8391 54 5 2100 -9000 16 2120 -8900 16 106828 7388 6464 4216
1330623392 5.6 61 3.7746 67 5 1440 -8900 16 1460 -8900 16 106792 7388 6464 4248
1330623519 5.7 61 3.0210 40 5 520 -8600 16 440 -8600 16 106876 7392 6464 4160
1330624118 5.745 447 -1 -1 0 0 0 16 0 0 16 107004 7392 6464 4048
1330624184 5.785 0 3.6927 57 5 940 -8700 16 940 -8700 16 106780 7392 6464 4252
1330624252 5.825 0 3.4805 54 5 1440 -8600 16 1500 -8600 16 106344 7392 6696 4288
1330624323 5.2 0 3.7536 69 5 2200 -9600 16 2020 -9600 16 106500 7392 6580 4348
1330624449 5.26 60 3.8271 56 5 2100 -9400 16 1840 -9300 16 106588 7392 6580 4260
1330624578 5.3 62 3.8205 61 5 1920 -9400 16 1680 -9300 16 106572 7392 6580 4268
1330624705 5.5 60 3.8185 66 5 2580 -9000 16 2260 -8900 16 106604 7392 6580 4244
1330624846 5.6 62 3.4117 66 5 1480 -8900 16 1440 -8900 16 106632 7392 6664 4200
1330624975 5.7 62 3.3292 56 5 680 -8600 16 620 -8600 16 106812 7392 6464 4224
1330625801 5.745 669 -1 -1 0 0 0 16 0 0 16 106968 7392 6464 4076
1330625868 5.785 1 3.5693 66 5 680 -8700 16 780 -8700 16 106800 7392 6464 4240
1330625939 5.825 0 3.7802 64 5 1360 -8600 16 1420 -8600 16 106688 7392 6464 4344
1330626012 5.2 0 3.4804 58 5 2200 -9600 16 2080 -9600 16 106780 7392 6464 4256
1330626140 5.26 60 3.8596 56 5 1940 -9400 16 1840 -9300 16 106816 7392 6464 4220
1330626266 5.3 60 3.8336 64 5 1760 -9300 16 1700 -9300 16 106792 7392 6464 4248
1330626393 5.5 61 3.8398 69 5 2340 -8900 16 2240 -8900 16 106776 7392 6464 4256
1330626521 5.6 61 3.8033 63 5 1420 -8900 16 1420 -8900 16 106800 7392 6464 4240
1330626655 5.7 60 2.4364 32 5 660 -8600 16 520 -8600 16 106700 7392 6596 4228
1330627230 5.745 411 -1 -1 0 0 0 16 0 0 16 106952 7392 6464 4104
1330627298 5.785 0 2.1679 159 5 940 -8700 16 820 -8700 16 106916 7392 6464 4120
